Dolany;49.6658;17.3601
Dolany;49.8122;13.4687
Dolany;50.1124;14.1495
Dolany;50.1183;15.6855
Dolany;50.3865;15.9591
Dolce;49.5557;13.3940
Dolenice;48.9063;16.3591
Dolní Benešov;49.9187;18.1035
Dolní Bezděkov;49.9593;15.8777
Dolní Bečva;49.4711;18.2066
Dolní Beřkovice;50.3887;14.4232
Dolní Bojanovice;48.8710;17.0329
Dolní Bousov;50.4476;15.1262
Dolní Branná;50.5969;15.5982
Dolní Brusnice;50.4579;15.7282
Dolní Bukovsko;49.1724;14.5771
Dolní Bělá;49.8982;13.2738
Dolní Břežany;49.9617;14.4355
Dolní Cerekev;49.3377;15.4339
Dolní Chvatliny;49.9792;15.0632
Dolní Dobrouč;49.9875;16.4969
Dolní Domaslavice;49.7156;18.4880
Dolní Dubňany;49.0636;16.2287
Dolní Dunajovice;48.8692;16.5741
Dolní Dvořiště;48.6501;14.4752
Dolní Dvůr;50.6697;15.6630
Dolní Habartice;50.7491;14.3291
Dolní Hbity;49.6612;14.1583
Dolní Heřmanice;49.3094;16.0537
Dolní Hořice;49.4315;14.8638
Dolní Hrachovice;49.4882;14.8066
Dolní Hradiště;49.9159;13.4913
Dolní Kalná;50.5507;15.6458
Dolní Kounice;49.0713;16.4594
Dolní Kralovice;49.6556;15.1782
Dolní Krupá;49.6592;15.6092
Dolní Krupá;50.5370;14.8633
Dolní Lažany;49.1024;15.7989
Dolní Lhota;49.1323;17.8075
Dolní Lhota;49.8420;18.0928
Dolní Libochová;49.4094;16.1807
Dolní Lochov;50.4564;15.2791
Dolní Lomná;49.5433;18.6797
Dolní Loučky;49.3572;16.3562
Dolní Lukavice;49.6091;13.3527
Dolní Lutyně;49.9148;18.4139
Dolní Lánov;50.5969;15.6635
Dolní Morava;50.1574;16.8212
Dolní Moravice;49.9878;17.2988
Dolní Město;49.6365;15.3557
Dolní Nivy;50.2453;12.6195
Dolní Novosedly;49.3279;14.2048
Dolní Němčí;48.9715;17.5770
Dolní Nětčice;49.4774;17.6723
Dolní Olešnice;50.5134;15.7174
Dolní Podluží;50.8757;14.5896
Dolní Pohleď;49.7465;15.1376
Dolní Poustevna;50.9980;14.2857
Dolní Pěna;49.1163;15.0127
Dolní Přím;50.2397;15.7077
Dolní Radechová;50.4411;16.1492
Dolní Roveň;50.0266;15.9847
Dolní Rožínka;49.4705;16.2091
Dolní Rychnov;50.1577;12.6502
Dolní Slivno;50.3066;14.7360
Dolní Sokolovec;49.7212;15.7129
Dolní Stakory;50.4373;14.9766
Dolní Studénky;49.9392;16.9836
Dolní Tošanovice;49.6848;18.4953
Dolní Těšice;49.4996;17.7999
Dolní Třebonín;48.8659;14.4022
Dolní Vilémovice;49.1568;15.9748
Dolní Vilímeč;49.1396;15.5216
Dolní Věstonice;48.8913;16.6452
Dolní Zimoř;50.4319;14.5031
Dolní Zálezly;50.6007;14.0474
Dolní Újezd;49.5537;17.5241
Dolní Újezd;49.8232;16.2587
Dolní Čermná;49.9735;16.5722
Dolní Řasnice;50.9435;15.1774
Dolní Ředice;50.0768;15.9165
Dolní Žandov;50.0208;12.5602
Dolní Životice;49.8981;17.7773
Dolní Žďár;49.0941;14.9800
Doloplazy;49.3550;17.1602
Doloplazy;49.5656;17.4036
Dolánky nad Ohří;50.4728;14.1639
Domamil;49.0880;15.6879
Domanín;48.9739;14.7504
Domanín;49.0062;17.2854
Domašov nad Bystřicí;49.7361;17.4399
Domašov u Šternberka;49.7071;17.3352
Domašov;49.2518;16.3286
Domašín;50.4288;13.1747
Domaželice;49.4273;17.5517
Domažlice;49.4360;12.9222
Domoraz;49.2490;13.6565
Domousnice;50.3975;15.0958
Domoušice;50.2466;13.7246
Dománovice;50.1137;15.3252
Doubek;50.0194;14.7410
Doubice;50.9007;14.4314
Doubrava;49.8631;18.4773
Doubravice nad Svitavou;49.4401;16.6414
Doubravice;48.9359;14.5085
Doubravice;49.3503;13.8443
Doubravice;50.4069;15.7635
Doubravička;50.3965;14.7727
Doubravník;49.4279;16.3464
Doubravy;49.1538;17.6751
Doubravčice;50.0226;14.7958
Doudleby nad Orlicí;50.1062;16.2588
Doudleby;48.8932;14.4922
Doupovské Hradiště;50.2391;13.0074
Doupě;49.2467;15.4271
Doňov;49.2184;14.7633
Drachkov;49.2395;13.8351
Drahanovice;49.5740;17.0484
Drahany;49.4322;16.8929
Drahelčice;50.0261;14.1889
Drahenice;49.5214;13.9563
Drahkov;49.5539;13.4669
Drahlín;49.7337;13.9519
Drahobudice;49.9304;15.0677
Drahobuz;50.5405;14.3171
Drahonice;49.1981;14.0865
Drahonín;49.4161;16.2732
Drahotín;49.5251;12.7552
Drahotěšice;49.1241;14.5569
Drahouš;50.0722;13.4953
Drahov;49.1763;14.7699
Drahoňův Újezd;49.8665;13.7128
Drahňovice;49.8187;14.8999
Draženov;49.4505;12.8562
Dražeň;49.9356;13.2865
Dražice;49.4251;14.5851
Dražičky;49.3907;14.5937
Dražovice;49.1956;16.9403
Dražovice;49.2311;13.6030
Dražíč;49.3072;14.3744
Dražůvky;49.0273;17.0205
Drevníky;49.7222;14.2605
Drhovice;49.4381;14.5500
Drhovle;49.3341;14.0275
Drhovy;49.7359;14.2335
Drmoul;49.9428;12.6614
Drnek;50.2030;13.9514
Drnholec;48.8697;16.4699
Drnovice;49.1930;17.9573
Drnovice;49.2793;16.9404
Drnovice;49.4732;16.5271
Drobovice;49.8925;15.4111
Droužetice;49.2924;13.8939
Droužkovice;50.4255;13.4253
Drozdov;49.8750;13.8392
Drozdov;49.9065;16.7796
Drslavice;49.0287;13.9022
Drslavice;49.0535;17.6062
Druhanov;49.6986;15.4125
Drunče;49.2970;14.9365
Druztová;49.7955;13.4424
Družec;50.1029;14.0393
Drysice;49.3420;17.0571
Dráchov;49.2223;14.6882
Drásov;49.3397;16.4773
Drásov;49.7075;14.1056
Drážov;49.1629;13.7295
Držkov;50.6917;15.2971
Držková;49.3352;17.7828
Držovice;49.4926;17.1402
Dub nad Moravou;49.4901;17.2715
Dub;49.1117;14.0135
Dubany;49.9911;15.7204
Dubenec;49.7017;14.0853
Dubenec;50.3831;15.7901
Dubicko;49.8257;16.9554
Dubičné;48.9767;14.5446
Dublovice;49.6728;14.3291
Dubnice;50.7367;14.8111
Dubno;49.6977;14.0443
Dubné;48.9798;14.3702
Dubovice;49.4305;15.1723
Dubá;50.5451;14.5293
Dubí;50.6983;13.7909
Dubčany;49.6464;17.0886
Dubňany;48.9326;17.0812
Duchcov;50.6008;13.7366
Dudín;49.4591;15.3904
Dukovany;49.0910;16.1660
Dunajovice;49.0347;14.6899
Dunice;49.6021;15.1546
Dušejov;49.4155;15.4241
Dušníky;50.4254;14.1916
Dvakačovice;49.9848;15.8976
Dvorce;49.3859;15.4854
Dvorce;49.8231;17.5143
Dvory nad Lužnicí;48.8383;14.8984
Dvory;49.0433;13.9455
Dvory;50.2130;15.0118
Dvůr Králové nad Labem;50.4311;15.8014
Dyje;48.8517;16.1288
Dyjice;49.1810;15.5109
Dyjákovice;48.7585;16.3061
Dyjákovičky;48.7696;16.0952
Dymokury;50.2594;15.1981
Dynín;49.1309;14.6468
Dzbel;49.6144;16.8412
Dílce;50.4661;15.3532
Díly;49.4476;12.7902
Dírná;49.2577;14.8371
Dívčice;49.0983;14.3054
Dívčí Hrad;50.2573;17.6371
Dívčí Kopy;49.2619;15.0382
Dýšina;49.7725;13.5053
Dědice;49.0271;15.7200
Dědová;49.7602;15.9886
Děhylov;49.8703;18.1746
Děkanovice;49.6215;15.1499
Děkov;50.1764;13.5656
Děpoltovice;50.2894;12.8272
Dětenice;50.3655;15.1564
Dětkovice;49.2789;17.1475
Dětkovice;49.4122;17.0828
Dětmarovice;49.8922;18.4657
Dětřichov nad Bystřicí;49.8305;17.4163
Dětřichov u Moravské Třebové;49.7896;16.7215
Dětřichov;49.8003;16.5393
Dětřichov;50.8893;15.0397
Děčany;50.4468;13.9203
Děčín;50.7918;14.1951
Dřenice;49.9833;15.7446
Dřetovice;50.1845;14.2032
Dřevnovice;49.3332;17.1380
Dřevohostice;49.4366;17.5947
Dřevčice;50.1643;14.6338
Dřevěnice;50.4526;15.4534
Dřešín;49.1581;13.7678
Dřínov;49.2875;17.2386
Dřínov;50.2730;14.0695
Dřínov;50.2749;14.3928
Dřísy;50.2618;14.6409
Dříteč;50.1091;15.8167
Dříteň;49.1391;14.3162
Důl;49.4562;15.0232
Džbánice;49.0026;16.2126
Džbánov;49.9182;16.1640
Ejpovice;49.7474;13.5160
Erpužice;49.8002;13.0541
Evaň;50.3786;14.0120
Eš;49.4420;14.9988
Felbabka;49.8159;13.9426
Frahelž;49.1142;14.7259
Francova Lhota;49.2179;18.1044
Františkov nad Ploučnicí;50.7323;14.3240
Františkovy Lázně;50.1241;12.3403
Frenštát pod Radhoštěm;49.5386;18.2087
Frymburk;48.6911;14.1558
Frymburk;49.2454;13.6990
Fryčovice;49.6692;18.2331
Fryšava pod Žákovou horou;49.6366;16.0306
Fryšták;49.2890;17.6793
Frýdek-Místek;49.6797;18.3272
Frýdlant nad Ostravicí;49.5847;18.3688
Frýdlant;50.8999;15.0599
Frýdštejn;50.6508;15.1463
Fulnek;49.7358;17.8876
Golčův Jeníkov;49.8121;15.4753
Grešlové Mýto;48.9833;15.8866
Gruna;49.7610;16.7610
Grunta;49.9743;15.2527
Grygov;49.5245;17.3006
Grymov;49.4786;17.4936
Habartice;51.0093;15.0806
Habartov;50.1813;12.5382
Habrovany;49.2290;16.8857
Habrovany;50.6019;13.9792
Habry;49.7489;15.4748
Habrůvka;49.3145;16.7089
Habřina;50.3304;15.8198
Habří;48.9498;14.3263
Hadravova Rosička;49.2476;15.0506
Hajany;49.1102;16.5517
Hajany;49.4432;13.8344
Hajnice;50.4879;15.8966
Halenkov;49.3359;18.1382
Halenkovice;49.1791;17.4464
Haluzice;49.1378;17.8917
Halámky;48.8500;14.9312
Halže;49.8326;12.5280
Hamr na Jezeře;50.6999;14.8473
Hamr;48.9541;14.8887
Hamry nad Sázavou;49.5676;15.8917
Hamry;49.2266;13.1388
Hamry;49.7379;15.9218
Hanušovice;50.0969;16.9238
Harrachov;50.7747;15.4492
Hartinkov;49.6817;16.8185
Hartmanice;49.1694;13.4338
Hartmanice;49.2074;14.5604
Hartmanice;49.6267;16.3743
Hartvíkovice;49.1797;16.0999
Hatín;49.1164;14.8685
Havlovice;50.4913;16.0332
Havlíčkova Borová;49.6393;15.7892
Havlíčkův Brod;49.5932;15.5746
Havraníky;48.8162;16.0084
Havraň;50.4367;13.5970
Havířov;49.7868;18.4285
Hazlov;50.1672;12.2511
Hačky;49.6268;16.9306
Haňovice;49.6798;17.0483
Haškovcova Lhota;49.3300;14.4649
Hať;49.9518;18.2425
Hejnice;50.0590;16.4114
Hejnice;50.8578;15.2005
Hejná;49.2867;13.6709
Hejtmánkovice;50.6017;16.3075
Helvíkovice;50.1041;16.4294
Heraltice;49.2337;15.7225
Herink;49.9671;14.5728
Heroltice;49.3094;16.4032
Herálec;49.5363;15.4381
Herálec;49.6827;15.9866
Heršpice;49.1084;16.9372
Hevlín;48.7580;16.3728
Heřmaneč;49.1265;15.2821
Heřmanice u Oder;49.7151;17.8036
Heřmanice;49.8300;15.5535
Heřmanice;50.3951;15.9103
Heřmanice;50.8839;15.0068
Heřmaničky;49.6120;14.5728
Heřmanov;49.3836;16.1748
Heřmanov;50.7103;14.2793
Heřmanova Huť;49.7130;13.0873
Heřmanovice;50.1773;17.3547
Heřmanův Městec;49.9448;15.6713
Heřmaň;48.9083;14.5038
Heřmaň;49.2360;14.1295
Heřmánkovice;50.6421;16.3296
Heřmánky;49.7113;17.7659
Hladké Životice;49.6762;17.9821
Hladov;49.2126;15.6183
Hlasivo;49.4988;14.7461
Hlavatce;49.0677;14.2630
Hlavatce;49.2934;14.6121
Hlavenec;50.2440;14.7094
Hlavečník;50.0772;15.4245
Hlavice;50.6365;14.9194
Hlavnice;49.9231;17.7347
Hlavňovice;49.2334;13.3839
Hlince;49.9502;13.6309
Hlincová Hora;48.9840;14.5602
Hlinka;50.2797;17.6696
Hlinná;50.5784;14.1207
Hlinsko;49.4975;17.5896
Hlinsko;49.7690;15.9074
Hlohovec;48.7731;16.7505
Hlohovice;49.8880;13.6275
Hlohová;49.5333;13.0768
Hlohovčice;49.5209;13.1030
Hluboká nad Vltavou;49.0981;14.4536
Hluboká;49.8497;16.0786
Hluboké Dvory;49.3815;16.5110
Hluboké Mašůvky;48.9374;16.0236
Hluboké;49.2316;16.2226
Hlubočany;49.2420;16.9938
Hlubočec;49.8426;17.9676
Hlubočky;49.6519;17.4088
Hluboš;49.7505;14.0290
Hlubyně;49.5634;13.9178
Hluchov;49.5362;16.9848
Hluk;48.9934;17.5296
Hlupín;49.3322;13.8015
Hlučín;49.9030;18.1930
Hlušice;50.2663;15.3966
Hlušovice;49.6380;17.2755
Hlásnice;49.7538;17.2932
Hlásná Třebaň;49.9294;14.2128
Hlína;49.1209;16.4272
Hlízov;49.9949;15.2928
Hnanice;48.8047;15.9791
Hnačov;49.3637;13.4846
Hnojice;49.7241;17.2254
Hnojník;49.6836;18.5426
Hnátnice;50.0154;16.4453
Hněvkovice;49.6910;15.2039
Hněvnice;49.7335;13.1081
Hněvotín;49.5737;17.1779
Hněvošice;50.0052;18.0043
Hněvčeves;50.3170;15.7096
Hobšovice;50.2820;14.1537
Hodice;49.2626;15.4716
Hodkovice nad Mohelkou;50.6747;15.0847
Hodonice;48.8370;16.1795
Hodonice;49.2698;14.4870
Hodonín;48.8630;17.1104
Hodonín;49.5016;16.4073
Hodonín;49.8278;15.7939
Hodov;49.2958;15.9812
Hodslavice;49.5362;18.0313
Hodíškov;49.5013;16.0332
Hodějice;49.1402;16.9154
Hodětín;49.2518;14.5529
Hojanovice;49.6061;15.2588
Hojkov;49.3877;15.4201
Hojovice;49.3355;14.9242
Holany;50.6235;14.4821
Holasice;49.0739;16.5946
Holasovice;49.9951;17.7909
Holedeč;50.2803;13.5675
Holenice;50.5224;15.3065
Holetín;49.7948;15.9183
Holešov;49.3370;17.5688
Holice;50.0792;16.0024
Holohlavy;50.3113;15.8503
Holotín;49.9551;15.5867
Holoubkov;49.7782;13.6943
Holovousy;49.9681;13.6121
Holovousy;50.3781;15.5708
Holubice;49.1775;16.8154
Holubice;50.1994;14.2951
Holubov;48.8812;14.3346
Holín;50.4638;15.2961
Holýšov;49.5941;13.1119
Holčovice;50.1653;17.4546
Holštejn;49.4104;16.7828
Homole u Panny;50.6361;14.1864
Homole;48.9404;14.4042
Honbice;49.9323;15.8789
Honezovice;49.6369;13.0353
Honětice;49.2025;17.2484
Hora Svaté Kateřiny;50.5973;13.4293
Hora Svatého Václava;49.5179;12.7288
Hora Svatého Šebestiána;50.5257;13.2479
Horažďovice;49.3307;13.7079
Horka I;49.9814;15.4306
Horka II;49.7231;15.1366
Horka nad Moravou;49.6461;17.1964
Horka u Staré Paky;50.5306;15.5641
Horka;49.8750;15.9231
Horky nad Jizerou;50.3273;14.8386
Horky;49.8791;15.4432
Horky;49.9174;16.2378
Hornice;48.9935;15.6753
Hornosín;49.4835;13.8404
Horní Benešov;49.9657;17.5995
Horní Bezděkov;50.0758;14.0663
Horní Bečva;49.4289;18.3064
Horní Beřkovice;50.3603;14.3543
Horní Blatná;50.3894;12.7643
Horní Bludovice;49.7484;18.4258
Horní Bojanovice;48.9435;16.7911
Horní Bradlo;49.8021;15.7422
Horní Branná;50.6168;15.5621
Horní Brusnice;50.4681;15.6720
Horní Bukovina;50.5468;14.9187
Horní Bělá;49.8936;13.2441
Horní Břečkov;48.8838;15.8690
Horní Bříza;49.8506;13.3573
Horní Cerekev;49.3334;15.3242
Horní Domaslavice;49.6963;18.4625
Horní Dubenky;49.2611;15.3211
Horní Dubňany;49.0638;16.1943
Horní Dunajovice;48.9551;16.1633
Horní Dvořiště;48.6089;14.3928
Horní Habartice;50.7710;14.3366
Horní Heřmanice;49.3242;15.9175
Horní Heřmanice;49.9677;16.7020
Horní Jelení;50.0554;16.0972
Horní Jiřetín;50.5653;13.5189
Horní Kalná;50.5648;15.6063
Horní Kamenice;49.5621;13.0992
Horní Kněžeklady;49.1958;14.4923
Horní Kounice;49.0323;16.1569
Horní Kozolupy;49.8376;12.9454
Horní Krupá;49.6835;15.5853
Horní Kruty;49.9117;14.9637
Horní Lapač;49.3003;17.6154
Horní Lhota;49.1681;17.8073
Horní Lhota;49.8500;18.0664
Horní Libchava;50.7153;14.4911
Horní Libochová;49.4100;16.1481
Horní Lideč;49.1802;18.0646
Horní Loděnice;49.7761;17.3717
Horní Lomná;49.5204;18.6377
Horní Loučky;49.3741;16.3327
Horní Lukavice;49.6129;13.3187
Horní Maršov;50.6808;15.8200
Horní Meziříčko;49.1659;15.2455
Horní Moštěnice;49.4132;17.4613
Horní Myslová;49.1671;15.4173
Horní Město;49.9009;17.2120
Horní Němčice;49.1626;15.2825
Horní Němčí;48.9211;17.6425
Horní Nětčice;49.4777;17.6901
Horní Olešnice;50.5262;15.6644
Horní Paseka;49.6304;15.2714
Horní Planá;48.7681;14.0031
Horní Podluží;50.8877;14.5459
Horní Police;50.7053;14.4082
Horní Počaply;50.4154;14.3867
Horní Poříčí;49.2937;13.7882
Horní Poříčí;49.5906;16.4761
Horní Pěna;49.1006;15.0350
Horní Radechová;50.4681;16.1454
Horní Radouň;49.2688;15.0078
Horní Radslavice;49.3385;15.8901
Horní Rožínka;49.5022;16.1929
Horní Rápotice;49.5805;15.3243
Horní Skrýchov;49.1794;15.0189
Horní Slatina;49.0986;15.5523
Horní Slavkov;50.1473;12.7980
Horní Slivno;50.3020;14.7013
Horní Smrčné;49.3380;15.7565
Horní Smržov;49.6152;16.5760
Horní Stropnice;48.7452;14.7230
Horní Studénky;49.9626;16.8077
Horní Suchá;49.7993;18.4834
Horní Tošanovice;49.6838;18.5112
Horní Těšice;49.5040;17.7858
Horní Třešňovec;49.9475;16.5901
Horní Ves;49.2881;15.3030
Horní Vilémovice;49.2850;15.8782
Horní Vltavice;48.9633;13.7710
Horní Věstonice;48.8774;16.6209
Horní Újezd;49.1418;15.8392
Horní Újezd;49.4494;17.7293
Horní Újezd;49.7988;16.2402
Horní Čermná;49.9633;16.6270
Horní Řasnice;50.9772;15.2114
Horní Ředice;50.0807;15.9526
Horní Řepčice;50.5556;14.2547
Horní Štěpánov;49.5612;16.7808
Horní Životice;49.9679;17.6463
Horoměřice;50.1321;14.3366
Horosedly;49.5232;14.0608
Horoušany;50.1081;14.7378
Horská Kvilda;49.0547;13.5519
Horušice;49.9977;15.4377
Hory;50.2066;12.7895
Horčápsko;49.5830;13.9738
Horšice;49.5327;13.4024
Horšovský Týn;49.5511;12.9145
Hoslovice;49.1983;13.7690
Hospozín;50.3269;14.1823
Hospříz;49.1200;15.0767
Hostašovice;49.5260;18.0009
Hostim;49.0202;15.9107
Hostinné;50.5418;15.7191
Hostivice;50.0829;14.2459
Hostišová;49.2508;17.5855
Hostomice;49.8200;14.0352
Hostomice;50.5905;13.8048
Hostouň;49.5802;12.7922
Hostouň;50.1091;14.1781
Hostovlice;49.8653;15.4661
Hosty;49.2591;14.3832
Hostín u Vojkovic;50.3008;14.4017
Hostín;50.3465;14.5940
Hostějov;49.0382;17.2552
Hostěnice;49.2648;16.7980
Hostěradice;48.9567;16.2587
Hostěrádky-Rešov;49.1165;16.7750
Hostětice;49.1981;15.4056
Hostětín;49.0505;17.8781
Hosín;49.0734;14.4998
Hovorany;48.9561;17.0033
Hovorčovice;50.1806;14.5159
Hovězí;49.3063;18.0611
Hořany;50.0970;14.9419
Hořenice;50.3751;15.9048
Hořepník;49.5134;15.0960
Hořesedly;50.1658;13.5995
Hořešovice;50.2703;13.9600
Hořešovičky;50.2797;13.9469
Hořice na Šumavě;48.7719;14.1693
Hořice;49.5927;15.1915
Hořice;50.3750;15.6313
Hořiněves;50.3257;15.7657
Hořičky;50.4473;15.9911
Hořovice;49.8382;13.9023
Hořovičky;50.1561;13.5317
Hořátev;50.1505;15.0370
Hořín;50.3445;14.4394
Hoštejn;49.8777;16.7737
Hoštice-Heroltice;49.2901;17.0582
Hoštice;49.1953;13.9112
Hoštice;49.2127;17.2361
Hoštka;50.4938;14.3375
Hošťalovice;49.9301;15.5664
Hošťka;49.7131;12.5863
Hošťálkovy;50.1240;17.5431
Hošťálková;49.3492;17.8612
Hrabišín;49.9169;17.0327
Hrabová;49.8479;16.9509
Hrabyně;49.8829;18.0542
Hrabětice;48.7830;16.4131
Hraběšice;49.9738;17.0803
Hraběšín;49.8539;15.3338
Hrabůvka;49.5811;17.6823
Hracholusky;49.0421;14.1110
Hracholusky;50.0073;13.7767
Hrachoviště;48.9266;14.7645
Hradce;48.9347;14.3621
Hradec Králové;50.2119;15.8393
Hradec nad Moravicí;49.8525;17.8672
Hradec nad Svitavou;49.7029;16.4806
Hradec-Nová Ves;50.2905;17.2784
Hradec;49.6348;13.1185
Hradec;49.7158;15.3019
Hradečno;50.1867;13.9879
Hradešice;49.3324;13.5905
Hradešín;50.0360;14.7743
Hradištko;49.8646;14.4226
Hradištko;50.1471;14.9347
Hradiště;49.4305;13.7477
Hradiště;49.4590;13.0566
Hradiště;49.6863;14.8460
Hradiště;49.9616;13.7208
Hradiště;50.2625;13.1338
Hradčany-Kobeřice;49.3696;17.1204
Hradčany;49.3265;16.4433
Hradčany;49.4490;17.5661
Hradčany;50.1577;15.2754
Hradčovice;49.0572;17.5754
Hranice;48.8366;14.8531
Hranice;49.5487;17.7056
Hranice;50.2899;12.1516
Hraničné Petrovice;49.7382;17.3981
Hrazany;49.5184;14.3266
Hrdibořice;49.4825;17.2236
Hrdlořezy;50.4731;14.8662
Hrdlív;50.1995;14.0711
Hrdějovice;49.0256;14.4678
Hrejkovice;49.4885;14.2897
Hrob;50.6651;13.7116
Hrobce;50.4627;14.2024
Hrobice;49.2788;17.7875
Hrobice;50.1081;15.7852
Hrobčice;50.5205;13.8206
Hrochův Týnec;49.9605;15.9166
Hromnice;49.8518;13.4490
Hronov;50.4916;16.1689
Hrotovice;49.0960;16.0514
Hroubovice;49.8811;15.9822
Hroznatín;49.3046;15.8972
Hroznová Lhota;48.9041;17.4193
Hroznětín;50.3106;12.8671
Hrubá Skála;50.5323;15.2072
Hrubá Vrbka;48.8619;17.4573
Hrubý Jeseník;50.2524;15.1006
Hrubčice;49.4464;17.2047
Hrusice;49.9206;14.7372
Hrutov;49.2541;15.6835
Hruška;49.3584;17.2236
Hrušky;48.7986;16.9549
Hrušky;49.1232;16.8392
Hrušov;50.3462;14.8352
Hrušovany nad Jevišovkou;48.8311;16.4078
Hrušovany u Brna;49.0381;16.5849
Hrušovany;50.3917;13.5110
Hrušová;49.9081;16.1933
Hrádek nad Nisou;50.8413;14.8793
Hrádek;48.7735;16.2760
Hrádek;49.2814;13.4999
Hrádek;49.6146;18.7556
Hrádek;49.7201;13.6458
Hrádek;49.9686;16.3357
Hrádek;50.2203;15.6782
Hrčava;49.5266;18.8348
Hubenov;49.4016;15.4623
Hudlice;49.9617;13.9537
Hudčice;49.5325;13.9007
Hukvaldy;49.6332;18.2234
Hulice;49.7068;15.0926
Hulín;49.3046;17.4809
Humburky;50.2286;15.5161
Humpolec;49.5355;15.3324
Huntířov;50.7977;14.3091
Hurtova Lhota;49.5916;15.5104
Husinec;49.0512;13.9799
Husinec;50.1779;14.3733
Huslenky;49.2879;18.1215
Hustopeče nad Bečvou;49.5451;17.8795
Hustopeče;48.9412;16.7428
Husí Lhota;50.4384;14.9952
Hutisko-Solanec;49.4105;18.2227
Huzová;49.8335;17.3127
Huštěnovice;49.1050;17.4700
Hvozd;49.6453;16.9041
Hvozd;49.9465;13.2657
Hvozd;50.0542;13.6835
Hvozdec;48.9918;14.6278
Hvozdec;49.2478;16.4137
Hvozdec;49.8072;13.8744
Hvozdnice;49.8778;14.3601
Hvozdnice;50.1900;15.7116
Hvozdná;49.2500;17.7554
Hvožďany;49.5073;12.7658
Hvožďany;49.5438;13.8036
Hvězdlice;49.2010;17.0742
Hvězdonice;49.8687;14.7750
Hvězdoňovice;49.2213;15.7659
Hybrálec;49.4454;15.5399
Hynčice;50.6243;16.2839
Hynčina;49.8479;16.7926
Háj u Duchcova;50.6451;13.6973
Háj ve Slezsku;49.8999;18.0875
Háje nad Jizerou;50.6223;15.4186
Háje;49.6745;14.0458
Hájek;49.1101;14.0611
Hájek;50.2819;12.9170
Hýskov;49.9993;14.0473
Hýsly;49.0374;17.1798
Hřebeč;50.1371;14.1626
Hřebečníky;49.9934;13.7549
Hředle;49.9067;13.9172
Hředle;50.1912;13.7517
Hřensko;50.8695;14.2682
Hřibiny-Ledská;50.1575;16.1748
Hřibojedy;50.3852;15.8314
Hřiměždice;49.6872;14.2680
Hřivice;50.2838;13.7157
Hřivínův Újezd;49.1286;17.6898
Hříšice;49.1076;15.5128
Hříškov;50.2816;13.8632
Hůrky;49.7429;13.6786
Hůry;49.0056;14.5314
Ivanovice na Hané;49.3132;17.1027
Ivančice;49.0920;16.3504
Ivaň;48.9411;16.5870
Ivaň;49.4303;17.2393
Jabkenice;50.3243;15.0302
Jablonec nad Jizerou;50.7015;15.4583
Jablonec nad Nisou;50.7295;15.1694
Jablonná;49.6622;14.1365
Jablonné nad Orlicí;50.0297;16.6109
Jablonné v Podještědí;50.7714;14.7588
Jabloňany;49.4732;16.5991
Jabloňov;49.3239;16.0860
Jablunkov;49.5705;18.7692
Jablůnka;49.3863;17.9631
Jahodov;50.1460;16.3390
Jakartovice;49.8829;17.6382
Jakubov u Moravských Budějovic;49.0866;15.7570
Jakubovice;50.0070;16.8248
Jakubčovice nad Odrou;49.6942;17.7766
Jalubí;49.1122;17.4198
Jamné nad Orlicí;50.0430;16.6462
Jamné;49.4381;15.7109
Jamolice;49.0808;16.2518
Jankov;48.9619;14.2862
Jankov;49.4165;15.3867
Jankov;49.6645;14.7463
Jankovice;49.1580;17.3872
Jankovice;49.3579;17.6206
Jankovice;50.0047;15.5289
Janoušov;50.0192;16.8452
Janov nad Nisou;50.7769;15.1687
Janov;49.8373;16.3972
Janov;50.2041;13.6349
Janov;50.2460;17.4634
Janov;50.3402;16.2509
Janov;50.8629;14.2687
Janovice nad Úhlavou;49.3475;13.2102
Janovice v Podještědí;50.7634;14.8296
Janovice;49.6170;18.4159
Janová;49.3192;18.0459
Janská;50.8154;14.3779
Janské Lázně;50.6435;15.7720
Janův Důl;50.7025;14.9452
Janůvky;49.6761;16.5847
Jarcová;49.4346;17.9513
Jarohněvice;49.2655;17.3661
Jaroměř;50.3479;15.9236
Jaroměřice nad Rokytnou;49.0977;15.9006
Jaroměřice;49.6199;16.7762
Jaroslav;50.0249;16.0782
Jaroslavice;48.7579;16.2359
Jarov;49.5241;13.5002
Jarov;49.8743;13.4582
Jarošov nad Nežárkou;49.2131;15.0785
Jarošov;49.8200;16.1596
Jarpice;50.3204;14.0793
Jasenice;49.2640;16.1708
Jasenná;49.2587;17.9193
Jasenná;50.3200;15.9853
Javor;49.3304;13.2629
Javorek;49.6523;16.1707
Javornice;50.1735;16.3447
Javorník;48.8406;17.5421
Javorník;49.6887;15.0280
Javorník;49.7790;16.4201
Javorník;49.8905;16.1535
Javorník;50.3827;16.9561
Javůrek;49.2591;16.3687
Jedlany;49.4907;14.7233
Jedlová;49.6635;16.3204
Jedlá;49.7311;15.2371
Jedlí;49.9346;16.7853
Jedomělice;50.2267;13.9591
Jedousov;50.0023;15.5952
Jedovnice;49.3338;16.7639
Jehnědí;49.9752;16.3040
Jemnice;49.0337;15.5687
Jemníky;50.2117;14.1146
Jeneč;50.0860;14.2059
Jenišov;50.2245;12.7989
Jenišovice;49.9351;16.0395
Jenišovice;50.6360;15.1320
